# wavelength[angstrom]  transmittance
 7274.0  0.0082
 7278.4  0.0081
 7282.8  0.0080
 7287.2  0.0077
 7291.6  0.0078
 7296.0  0.0078
 7300.3  0.0074
 7304.7  0.0075
 7309.1  0.0073
 7313.5  0.0074
 7317.9  0.0073
 7322.3  0.0074
 7326.7  0.0072
 7331.1  0.0072
 7335.5  0.0072
 7339.9  0.0071
 7344.2  0.0070
 7348.6  0.0070
 7353.0  0.0070
 7357.4  0.0070
 7361.8  0.0069
 7366.2  0.0068
 7370.6  0.0069
 7375.0  0.0068
 7379.4  0.0067
 7383.8  0.0068
 7388.2  0.0067
 7392.6  0.0065
 7397.0  0.0066
 7401.4  0.0066
 7405.8  0.0065
 7410.2  0.0066
 7414.6  0.0065
 7419.0  0.0064
 7423.4  0.0065
 7427.8  0.0064
 7432.2  0.0066
 7436.6  0.0064
 7441.0  0.0065
 7445.4  0.0062
 7449.8  0.0062
 7454.2  0.0063
 7458.6  0.0062
 7463.0  0.0063
 7467.4  0.0063
 7471.8  0.0063
 7476.2  0.0063
 7480.6  0.0061
 7485.0  0.0062
 7489.4  0.0061
 7493.8  0.0062
 7498.2  0.0060
